hsa-mir-31,Etoposide,36462
hsa-mir-320a,Etoposide,36462
hsa-mir-326,Etoposide,36462
hsa-mir-330,Etoposide,36462
hsa-mir-342,Etoposide,36462
hsa-mir-382,Etoposide,36462
hsa-mir-429,Etoposide,36462
hsa-mir-455,Etoposide,36462
hsa-mir-484,Etoposide,36462
hsa-mir-487b,Etoposide,36462
hsa-mir-491,Etoposide,36462
hsa-mir-503,Etoposide,36462
hsa-mir-518d,Etoposide,36462
hsa-mir-518f,Etoposide,36462
hsa-mir-523,Etoposide,36462
hsa-mir-542,Etoposide,36462
hsa-mir-548d-1,Etoposide,36462
hsa-mir-7-1,Etoposide,36462
hsa-mir-758,Etoposide,36462
hsa-mir-885,Etoposide,36462
hsa-mir-9-1,Etoposide,36462
hsa-mir-92a-2,Etoposide,36462
hsa-let-7a-1,Epirubicin,41867
hsa-let-7b,Epirubicin,41867
hsa-mir-1290,Epirubicin,41867
hsa-mir-194-1,Epirubicin,41867
hsa-mir-19a,Epirubicin,41867
hsa-mir-204,Epirubicin,41867
hsa-mir-205,Epirubicin,41867
hsa-mir-25,Epirubicin,41867
hsa-mir-28,Epirubicin,41867
hsa-mir-375,Epirubicin,41867
hsa-mir-378a,Epirubicin,41867
hsa-mir-128-1,Exemestane,60198
hsa-mir-155,Fulvestrant,104741
hsa-mir-196a-1,Fulvestrant,104741
hsa-mir-200b,Fulvestrant,104741
hsa-mir-200c,Fulvestrant,104741
hsa-mir-221,Fulvestrant,104741
hsa-mir-222,Fulvestrant,104741
hsa-mir-134,PU-H71,104758
hsa-mir-205,Gefitinib,123631
hsa-mir-100,Docetaxel,148124
hsa-mir-125a,Docetaxel,148124
hsa-mir-125b-1,Docetaxel,148124
hsa-mir-126,Docetaxel,148124
hsa-mir-129-1,Docetaxel,148124
hsa-mir-138-1,Docetaxel,148124
hsa-mir-139,Docetaxel,148124
hsa-mir-141,Docetaxel,148124
hsa-mir-145,Docetaxel,148124
hsa-mir-149,Docetaxel,148124
hsa-mir-151a,Docetaxel,148124
hsa-mir-152,Docetaxel,148124
hsa-mir-155,Docetaxel,148124
hsa-mir-16-1,Docetaxel,148124
hsa-mir-17,Docetaxel,148124
hsa-mir-181a-2,Docetaxel,148124
hsa-mir-190b,Docetaxel,148124
hsa-mir-193b,Docetaxel,148124
hsa-mir-195,Docetaxel,148124
hsa-mir-196a-1,Docetaxel,148124
hsa-mir-199a-1,Docetaxel,148124
hsa-mir-200c,Docetaxel,148124
hsa-mir-203a,Docetaxel,148124
hsa-mir-21,Docetaxel,148124
hsa-mir-222,Docetaxel,148124
hsa-mir-29a,Docetaxel,148124
hsa-mir-30a,Docetaxel,148124
hsa-mir-30d,Docetaxel,148124
hsa-mir-320d-1,Docetaxel,148124
hsa-mir-342,Docetaxel,148124
hsa-mir-34a,Docetaxel,148124
hsa-mir-361,Docetaxel,148124
hsa-mir-363,Docetaxel,148124
hsa-mir-424,Docetaxel,148124
hsa-mir-4284,Docetaxel,148124
hsa-mir-429,Docetaxel,148124
hsa-mir-451a,Docetaxel,148124
hsa-mir-452,Docetaxel,148124
hsa-mir-455,Docetaxel,148124
hsa-mir-500a,Docetaxel,148124
hsa-mir-503,Docetaxel,148124
hsa-mir-532,Docetaxel,148124
hsa-mir-590,Docetaxel,148124
hsa-mir-663a,Docetaxel,148124
hsa-mir-7-1,Docetaxel,148124
hsa-mir-767,Docetaxel,148124
ebv-mir-BART16,Tamoxifen,2733526
hsa-let-7b,Tamoxifen,2733526
hsa-let-7i,Tamoxifen,2733526
hsa-mir-100,Tamoxifen,2733526
hsa-mir-103a-1,Tamoxifen,2733526
hsa-mir-105-1,Tamoxifen,2733526
hsa-mir-106a,Tamoxifen,2733526
hsa-mir-107,Tamoxifen,2733526
hsa-mir-10a,Tamoxifen,2733526
hsa-mir-10b,Tamoxifen,2733526
hsa-mir-125a,Tamoxifen,2733526
hsa-mir-125b-1,Tamoxifen,2733526
hsa-mir-126,Tamoxifen,2733526
hsa-mir-128-1,Tamoxifen,2733526
hsa-mir-141,Tamoxifen,2733526
hsa-mir-148b,Tamoxifen,2733526
hsa-mir-149,Tamoxifen,2733526
hsa-mir-151a,Tamoxifen,2733526
hsa-mir-155,Tamoxifen,2733526
hsa-mir-15a,Tamoxifen,2733526
hsa-mir-16-1,Tamoxifen,2733526
hsa-mir-17,Tamoxifen,2733526
hsa-mir-181a-1,Tamoxifen,2733526
hsa-mir-181a-2,Tamoxifen,2733526
hsa-mir-181c,Tamoxifen,2733526
hsa-mir-181d,Tamoxifen,2733526
hsa-mir-182,Tamoxifen,2733526
hsa-mir-183,Tamoxifen,2733526
hsa-mir-185,Tamoxifen,2733526
hsa-mir-18a,Tamoxifen,2733526
hsa-mir-18b,Tamoxifen,2733526
hsa-mir-193a,Tamoxifen,2733526
hsa-mir-193b,Tamoxifen,2733526
hsa-mir-196a-1,Tamoxifen,2733526
hsa-mir-197,Tamoxifen,2733526
hsa-mir-199a-1,Tamoxifen,2733526
hsa-mir-19a,Tamoxifen,2733526
hsa-mir-19b-1,Tamoxifen,2733526
hsa-mir-200a,Tamoxifen,2733526
hsa-mir-200b,Tamoxifen,2733526
hsa-mir-200c,Tamoxifen,2733526
hsa-mir-203a,Tamoxifen,2733526
hsa-mir-20a,Tamoxifen,2733526
hsa-mir-20b,Tamoxifen,2733526
hsa-mir-21,Tamoxifen,2733526
hsa-mir-217,Tamoxifen,2733526
hsa-mir-221,Tamoxifen,2733526
hsa-mir-222,Tamoxifen,2733526
hsa-mir-23a,Tamoxifen,2733526
hsa-mir-24-1,Tamoxifen,2733526
hsa-mir-27a,Tamoxifen,2733526
hsa-mir-29b-1,Tamoxifen,2733526
hsa-mir-300,Tamoxifen,2733526
hsa-mir-32,Tamoxifen,2733526
hsa-mir-324,Tamoxifen,2733526
hsa-mir-330,Tamoxifen,2733526
hsa-mir-331,Tamoxifen,2733526
hsa-mir-339,Tamoxifen,2733526
hsa-mir-342,Tamoxifen,2733526
hsa-mir-345,Tamoxifen,2733526
hsa-mir-34a,Tamoxifen,2733526
hsa-mir-361,Tamoxifen,2733526
hsa-mir-365a,Tamoxifen,2733526
hsa-mir-374a,Tamoxifen,2733526
hsa-mir-374b,Tamoxifen,2733526
hsa-mir-375,Tamoxifen,2733526
hsa-mir-378a,Tamoxifen,2733526
hsa-mir-423,Tamoxifen,2733526
hsa-mir-425,Tamoxifen,2733526
hsa-mir-429,Tamoxifen,2733526
hsa-mir-450a-1,Tamoxifen,2733526
hsa-mir-451a,Tamoxifen,2733526
hsa-mir-489,Tamoxifen,2733526
hsa-mir-510,Tamoxifen,2733526
hsa-mir-512-1,Tamoxifen,2733526
hsa-mir-513a-1,Tamoxifen,2733526
hsa-mir-515-1,Tamoxifen,2733526
hsa-mir-516a-1,Tamoxifen,2733526
hsa-mir-517c,Tamoxifen,2733526
hsa-mir-518b,Tamoxifen,2733526
hsa-mir-518c,Tamoxifen,2733526
hsa-mir-518e,Tamoxifen,2733526
hsa-mir-518f,Tamoxifen,2733526
hsa-mir-519c,Tamoxifen,2733526
hsa-mir-519d,Tamoxifen,2733526
hsa-mir-519e,Tamoxifen,2733526
hsa-mir-521-1,Tamoxifen,2733526
hsa-mir-522,Tamoxifen,2733526
hsa-mir-549a,Tamoxifen,2733526
hsa-mir-550a-1,Tamoxifen,2733526
hsa-mir-574,Tamoxifen,2733526
hsa-mir-615,Tamoxifen,2733526
hsa-mir-625,Tamoxifen,2733526
hsa-mir-628,Tamoxifen,2733526
hsa-mir-642a,Tamoxifen,2733526
hsa-mir-665,Tamoxifen,2733526
hsa-mir-7-1,Tamoxifen,2733526
hsa-mir-744,Tamoxifen,2733526
hsa-mir-769,Tamoxifen,2733526
hsa-mir-891a,Tamoxifen,2733526
hsa-mir-935,Tamoxifen,2733526
hsa-mir-939,Tamoxifen,2733526
hsa-mir-96,Tamoxifen,2733526
hsa-mir-99b,Tamoxifen,2733526
hsa-mir-31,Staurosporine,5329102
hsa-mir-134,Tanespimycin,6505803
hsa-mir-630,Neratinib,9915743
hsa-mir-182,Olaparib,23725625
hsa-mir-205,Lapatinib,25183872
hsa-mir-217,Lapatinib,25183872
hsa-mir-630,Lapatinib,25183872
hsa-mir-221,AGRO100,56842234
hsa-mir-222,AGRO100,56842234
hsa-mir-193b,Cisplatin,2767
hsa-mir-96,Cisplatin,2767
hsa-mir-335,Paclitaxel,36314
hsa-mir-424,Etoposide,36462
hsa-mir-193b,Carboplatin,38904
hsa-mir-330,Gemcitabine,60750
hsa-mir-335,Celastrol,122724
hsa-mir-101-1,Bortezomib,387447
hsa-mir-181a-2,Trichostatin A,444732
hsa-mir-199a-1,Trichostatin A,444732
hsa-mir-30d,Trichostatin A,444732
hsa-mir-96,Olaparib,23725625
hsa-mir-155,Cisplatin,2767
hsa-mir-15b,Cisplatin,2767
hsa-mir-16-1,Cisplatin,2767
hsa-mir-433,5-Fluorouracil,3385
hsa-mir-145,Mitomycin C,5746
hsa-mir-210,Paclitaxel,36314
hsa-mir-224,Paclitaxel,36314
hsa-mir-218-1,Sirolimus,5284616
hsa-mir-126,Bleomicin,5360373
hsa-mir-27a,Hydroxyurea,3657
hsa-mir-451a,Hydroxyurea,3657
hsa-mir-27a,Vinblastine,241903
hsa-mir-451a,Vinblastine,241903
hsa-mir-100,Vincristine,5978
hsa-mir-125b-1,Vincristine,5978
hsa-mir-99a,Vincristine,5978
hsa-mir-200b,5-Fluorouracil,3385
hsa-let-7a-1,Gemcitabine,60750
hsa-let-7f-2,Gemcitabine,60750
hsa-mir-141,Gemcitabine,60750
hsa-mir-143,Gemcitabine,60750
hsa-mir-200a,Gemcitabine,60750
hsa-mir-200b,Gemcitabine,60750
hsa-mir-200c,Gemcitabine,60750
hsa-mir-205,Gemcitabine,60750
hsa-mir-377,Gemcitabine,60750
hsa-mir-429,Gemcitabine,60750
hsa-mir-452,Gemcitabine,60750
hsa-mir-589,Gemcitabine,60750
hsa-mir-597,Gemcitabine,60750
hsa-mir-708,Gemcitabine,60750
hsa-mir-100,Cisplatin,2767
hsa-mir-1269a,Doxorubicin (Adriamycin),31703
hsa-mir-184,Doxorubicin (Adriamycin),31703
hsa-mir-202,Doxorubicin (Adriamycin),31703
hsa-mir-3117,Doxorubicin (Adriamycin),31703
hsa-mir-338,Doxorubicin (Adriamycin),31703
hsa-mir-3681,Doxorubicin (Adriamycin),31703
hsa-mir-376b,Doxorubicin (Adriamycin),31703
hsa-mir-377,Doxorubicin (Adriamycin),31703
hsa-mir-379,Doxorubicin (Adriamycin),31703
hsa-mir-380,Doxorubicin (Adriamycin),31703
hsa-mir-383,Doxorubicin (Adriamycin),31703
hsa-mir-488,Doxorubicin (Adriamycin),31703
hsa-mir-494,Doxorubicin (Adriamycin),31703
hsa-mir-508,Doxorubicin (Adriamycin),31703
hsa-mir-889,Doxorubicin (Adriamycin),31703
hsa-mir-143,Ribavirin,37542
hsa-mir-145,Ribavirin,37542
hsa-mir-18a,Ribavirin,37542
hsa-mir-27b,Ribavirin,37542
hsa-mir-34b,Ribavirin,37542
hsa-mir-378a,Ribavirin,37542
hsa-mir-652,Ribavirin,37542
hsa-mir-16-1,Nutlin,216345
hsa-mir-181a-2,Fludarabine,657237
hsa-mir-181b-1,Fludarabine,657237
hsa-mir-221,Fludarabine,657237
hsa-mir-29a,Fludarabine,657237
hsa-mir-16-1,Genistein,5280961
hsa-mir-144,Imatinib,5291
hsa-mir-203a,Imatinib,5291
hsa-mir-30a,Imatinib,5291
hsa-mir-451a,Imatinib,5291
hsa-mir-520a,Capsaicin,1548943
hsa-mir-21,Arsenic Trioxide,57347814
hsa-mir-130a,Imatinib,5291
hsa-mir-17,Imatinib,5291
hsa-mir-181c,Imatinib,5291
hsa-mir-199b,Imatinib,5291
hsa-mir-2278,Imatinib,5291
hsa-mir-30e,Imatinib,5291
hsa-mir-486-1,Imatinib,5291
hsa-mir-21,Etoposide,36462
hsa-mir-370,Homoharringtonine,285033
hsa-mir-17,Nilotinib,644241
hsa-mir-17,Dasatinib,3062316
hsa-mir-141,Sunitinib,5329102
hsa-let-7b,5-Fluorouracil,3385
hsa-let-7c,5-Fluorouracil,3385
hsa-let-7e,5-Fluorouracil,3385
hsa-let-7g,5-Fluorouracil,3385
hsa-mir-103a-1,5-Fluorouracil,3385
hsa-mir-106b,5-Fluorouracil,3385
hsa-mir-107,5-Fluorouracil,3385
hsa-mir-122,5-Fluorouracil,3385
hsa-mir-130b,5-Fluorouracil,3385
hsa-mir-140,5-Fluorouracil,3385
hsa-mir-141,5-Fluorouracil,3385
hsa-mir-142,5-Fluorouracil,3385
hsa-mir-145,5-Fluorouracil,3385
hsa-mir-15a,5-Fluorouracil,3385
hsa-mir-15b,5-Fluorouracil,3385
hsa-mir-181a-2,5-Fluorouracil,3385
hsa-mir-19b-1,5-Fluorouracil,3385
hsa-mir-20b,5-Fluorouracil,3385
hsa-mir-21,5-Fluorouracil,3385
hsa-mir-219a-1,5-Fluorouracil,3385
hsa-mir-24-1,5-Fluorouracil,3385
hsa-mir-25,5-Fluorouracil,3385
hsa-mir-26a-1,5-Fluorouracil,3385
hsa-mir-26b,5-Fluorouracil,3385
hsa-mir-29c,5-Fluorouracil,3385
hsa-mir-30b,5-Fluorouracil,3385
hsa-mir-30d,5-Fluorouracil,3385
hsa-mir-31,5-Fluorouracil,3385
hsa-mir-34a,5-Fluorouracil,3385
hsa-mir-365a,5-Fluorouracil,3385
hsa-mir-425,5-Fluorouracil,3385
hsa-mir-429,5-Fluorouracil,3385
hsa-mir-494,5-Fluorouracil,3385
hsa-mir-96,5-Fluorouracil,3385
hsa-mir-101-1,Vincristine,5978
hsa-mir-1247,Vincristine,5978
hsa-mir-126,Vincristine,5978
hsa-mir-145,Vincristine,5978
hsa-mir-146a,Vincristine,5978
hsa-mir-15a,Vincristine,5978
hsa-mir-16-1,Vincristine,5978
hsa-mir-181a-2,Vincristine,5978
hsa-mir-215,Vincristine,5978
hsa-mir-218-1,Vincristine,5978
hsa-mir-3141,Vincristine,5978
hsa-mir-582,Vincristine,5978
hsa-mir-675,Vincristine,5978
hsa-mir-92b,Vincristine,5978
hsa-mir-522,Doxorubicin (Adriamycin),31703
hsa-mir-125a,Paclitaxel,36314
hsa-mir-203a,Paclitaxel,36314
hsa-mir-22,Paclitaxel,36314
hsa-mir-296,Capecitabine,60953
hsa-mir-506,10-Hydroxycamptothecin (HCPT),97226
hsa-mir-140,Methotrexate,126941
hsa-mir-149,Methotrexate,126941
hsa-mir-193b,Methotrexate,126941
hsa-mir-210,Methotrexate,126941
hsa-mir-224,Methotrexate,126941
hsa-mir-27b,Methotrexate,126941
hsa-mir-320a,Methotrexate,126941
hsa-mir-361,Methotrexate,126941
hsa-mir-365a,Methotrexate,126941
hsa-mir-455,Methotrexate,126941
hsa-mir-615,Methotrexate,126941
hsa-mir-1225,Oxaliplatin,5310940
hsa-mir-126,Oxaliplatin,5310940
hsa-mir-21,Oxaliplatin,5310940
hsa-mir-219a-1,Oxaliplatin,5310940
hsa-mir-320a,Oxaliplatin,5310940
hsa-mir-296,Sunitinib,5329102
hsa-let-7d,Cetuximab,91820602
hsa-let-7f-1,Cetuximab,91820602
hsa-mir-125a,Cetuximab,91820602
hsa-mir-126,Cetuximab,91820602
hsa-mir-152,Cetuximab,91820602
hsa-mir-17,Cetuximab,91820602
hsa-mir-182,Cetuximab,91820602
hsa-mir-18a,Cetuximab,91820602
hsa-mir-190b,Cetuximab,91820602
hsa-mir-199a-1,Cetuximab,91820602
hsa-mir-199b,Cetuximab,91820602
hsa-mir-19b-1,Cetuximab,91820602
hsa-mir-203a,Cetuximab,91820602
hsa-mir-21,Cetuximab,91820602
hsa-mir-221,Cetuximab,91820602
hsa-mir-26a-1,Cetuximab,91820602
hsa-mir-27b,Cetuximab,91820602
hsa-mir-296,Cetuximab,91820602
hsa-mir-29c,Cetuximab,91820602
hsa-mir-337,Cetuximab,91820602
hsa-mir-339,Cetuximab,91820602
hsa-mir-375,Cetuximab,91820602
hsa-mir-377,Cetuximab,91820602
hsa-mir-383,Cetuximab,91820602
hsa-mir-451a,Cetuximab,91820602
hsa-mir-498,Cetuximab,91820602
hsa-mir-516b-1,Cetuximab,91820602
hsa-mir-595,Cetuximab,91820602
hsa-mir-609,Cetuximab,91820602
hsa-mir-619,Cetuximab,91820602
hsa-mir-640,Cetuximab,91820602
hsa-mir-654,Cetuximab,91820602
hsa-mir-769,Cetuximab,91820602
hsa-mir-99b,Cetuximab,91820602
hsa-mir-20a,5-Fluorouracil,3385
hsa-mir-20a,Teniposide,452548
hsa-mir-20a,Oxaliplatin,5310940
hsa-mir-328,Hydrogen Peroxide (H2O2),784
hsa-mir-153-1,Cisplatin,2767
hsa-mir-204,Cisplatin,2767
hsa-mir-328,Cisplatin,2767
hsa-mir-497,Cisplatin,2767
hsa-mir-10b,5-Fluorouracil,3385
hsa-mir-129-1,5-Fluorouracil,3385
hsa-mir-143,5-Fluorouracil,3385
hsa-mir-17,5-Fluorouracil,3385
hsa-mir-185,5-Fluorouracil,3385
hsa-mir-191,5-Fluorouracil,3385
hsa-mir-216a,5-Fluorouracil,3385
hsa-mir-22,5-Fluorouracil,3385
hsa-mir-328,5-Fluorouracil,3385
hsa-mir-372,5-Fluorouracil,3385
hsa-mir-483,5-Fluorouracil,3385
hsa-mir-497,5-Fluorouracil,3385
hsa-mir-587,5-Fluorouracil,3385
hsa-mir-618,5-Fluorouracil,3385
hsa-mir-92a-1,5-Fluorouracil,3385
hsa-mir-99a,5-Fluorouracil,3385
hsa-mir-297,Mitomycin C,5746
hsa-mir-1207,Vincristine,5978
hsa-mir-141,Vincristine,5978
hsa-mir-155,Vincristine,5978
hsa-mir-1915,Vincristine,5978
hsa-mir-200a,Vincristine,5978
hsa-mir-221,Vincristine,5978
hsa-mir-222,Vincristine,5978
hsa-mir-23a,Vincristine,5978
hsa-mir-23b,Vincristine,5978
hsa-mir-27a,Vincristine,5978
hsa-mir-424,Vincristine,5978
hsa-mir-497,Vincristine,5978
hsa-mir-638,Vincristine,5978
hsa-mir-297,Doxorubicin (Adriamycin),31703
hsa-mir-143,Paclitaxel,36314
hsa-mir-200c,Tetrahydropalmatine,72301
hsa-mir-328,10-Hydroxycamptothecin (HCPT),97226
hsa-mir-147a,Gefitinib,123631
hsa-let-7a-1,Oxaliplatin,5310940
hsa-let-7a-2,Oxaliplatin,5310940
hsa-let-7c,Oxaliplatin,5310940
hsa-let-7d,Oxaliplatin,5310940
hsa-let-7e,Oxaliplatin,5310940
hsa-let-7i,Oxaliplatin,5310940
hsa-mir-100,Oxaliplatin,5310940
hsa-mir-103a-1,Oxaliplatin,5310940
hsa-mir-106a,Oxaliplatin,5310940
hsa-mir-106b,Oxaliplatin,5310940
hsa-mir-107,Oxaliplatin,5310940
hsa-mir-10a,Oxaliplatin,5310940
hsa-mir-10b,Oxaliplatin,5310940
hsa-mir-1-1,Oxaliplatin,5310940
hsa-mir-1178,Oxaliplatin,5310940
hsa-mir-1179,Oxaliplatin,5310940
hsa-mir-1181,Oxaliplatin,5310940
hsa-mir-1182,Oxaliplatin,5310940
hsa-mir-1183,Oxaliplatin,5310940
hsa-mir-1200,Oxaliplatin,5310940
hsa-mir-1202,Oxaliplatin,5310940
hsa-mir-1206,Oxaliplatin,5310940
hsa-mir-1207,Oxaliplatin,5310940
hsa-mir-122,Oxaliplatin,5310940
hsa-mir-1224,Oxaliplatin,5310940
hsa-mir-1229,Oxaliplatin,5310940
hsa-mir-1233-1,Oxaliplatin,5310940
hsa-mir-1236,Oxaliplatin,5310940
hsa-mir-1238,Oxaliplatin,5310940
hsa-mir-1246,Oxaliplatin,5310940
hsa-mir-1247,Oxaliplatin,5310940
hsa-mir-1250,Oxaliplatin,5310940
hsa-mir-1255b-1,Oxaliplatin,5310940
hsa-mir-1257,Oxaliplatin,5310940
hsa-mir-1258,Oxaliplatin,5310940
hsa-mir-125b-1,Oxaliplatin,5310940
hsa-mir-1264,Oxaliplatin,5310940
hsa-mir-1265,Oxaliplatin,5310940
hsa-mir-1267,Oxaliplatin,5310940
hsa-mir-1268a,Oxaliplatin,5310940
hsa-mir-127,Oxaliplatin,5310940
hsa-mir-1270,Oxaliplatin,5310940
hsa-mir-1275,Oxaliplatin,5310940
hsa-mir-128-1,Oxaliplatin,5310940
hsa-mir-1281,Oxaliplatin,5310940
hsa-mir-1285-1,Oxaliplatin,5310940
hsa-mir-1287,Oxaliplatin,5310940
hsa-mir-1290,Oxaliplatin,5310940
hsa-mir-129-1,Oxaliplatin,5310940
hsa-mir-1292,Oxaliplatin,5310940
hsa-mir-1293,Oxaliplatin,5310940
hsa-mir-1297,Oxaliplatin,5310940
hsa-mir-1299,Oxaliplatin,5310940
hsa-mir-1301,Oxaliplatin,5310940
hsa-mir-1303,Oxaliplatin,5310940
hsa-mir-1304,Oxaliplatin,5310940
hsa-mir-1306,Oxaliplatin,5310940
hsa-mir-130a,Oxaliplatin,5310940
hsa-mir-1321,Oxaliplatin,5310940
hsa-mir-1323,Oxaliplatin,5310940
hsa-mir-135a-1,Oxaliplatin,5310940
hsa-mir-138-1,Oxaliplatin,5310940
hsa-mir-141,Oxaliplatin,5310940
hsa-mir-142,Oxaliplatin,5310940
hsa-mir-143,Oxaliplatin,5310940
hsa-mir-145,Oxaliplatin,5310940
hsa-mir-1468,Oxaliplatin,5310940
hsa-mir-147a,Oxaliplatin,5310940
hsa-mir-150,Oxaliplatin,5310940
hsa-mir-151a,Oxaliplatin,5310940
hsa-mir-153-1,Oxaliplatin,5310940
hsa-mir-153-2,Oxaliplatin,5310940
hsa-mir-155,Oxaliplatin,5310940
hsa-mir-15a,Oxaliplatin,5310940
hsa-mir-15b,Oxaliplatin,5310940
hsa-mir-16-1,Oxaliplatin,5310940
hsa-mir-16-2,Oxaliplatin,5310940
hsa-mir-17,Oxaliplatin,5310940
hsa-mir-181a-2,Oxaliplatin,5310940
hsa-mir-181b-1,Oxaliplatin,5310940
hsa-mir-181d,Oxaliplatin,5310940
hsa-mir-182,Oxaliplatin,5310940
hsa-mir-184,Oxaliplatin,5310940
hsa-mir-185,Oxaliplatin,5310940
hsa-mir-186,Oxaliplatin,5310940
hsa-mir-1908,Oxaliplatin,5310940
hsa-mir-191,Oxaliplatin,5310940
hsa-mir-1910,Oxaliplatin,5310940
hsa-mir-1915,Oxaliplatin,5310940
hsa-mir-192,Oxaliplatin,5310940
hsa-mir-193a,Oxaliplatin,5310940
hsa-mir-193b,Oxaliplatin,5310940
hsa-mir-195,Oxaliplatin,5310940
hsa-mir-196a-1,Oxaliplatin,5310940
hsa-mir-196b,Oxaliplatin,5310940
hsa-mir-197,Oxaliplatin,5310940
hsa-mir-198,Oxaliplatin,5310940
hsa-mir-199b,Oxaliplatin,5310940
hsa-mir-200a,Oxaliplatin,5310940
hsa-mir-200b,Oxaliplatin,5310940
hsa-mir-200c,Oxaliplatin,5310940
hsa-mir-202,Oxaliplatin,5310940
hsa-mir-203a,Oxaliplatin,5310940
hsa-mir-204,Oxaliplatin,5310940
hsa-mir-205,Oxaliplatin,5310940
hsa-mir-206,Oxaliplatin,5310940
hsa-mir-20b,Oxaliplatin,5310940
hsa-mir-214,Oxaliplatin,5310940
hsa-mir-215,Oxaliplatin,5310940
hsa-mir-216a,Oxaliplatin,5310940
hsa-mir-221,Oxaliplatin,5310940
hsa-mir-222,Oxaliplatin,5310940
hsa-mir-224,Oxaliplatin,5310940
hsa-mir-23a,Oxaliplatin,5310940
hsa-mir-23b,Oxaliplatin,5310940
hsa-mir-24-1,Oxaliplatin,5310940
hsa-mir-25,Oxaliplatin,5310940
hsa-mir-26a-1,Oxaliplatin,5310940
hsa-mir-26b,Oxaliplatin,5310940
hsa-mir-27a,Oxaliplatin,5310940
hsa-mir-27b,Oxaliplatin,5310940
hsa-mir-297,Oxaliplatin,5310940
hsa-mir-29a,Oxaliplatin,5310940
hsa-mir-29b-1,Oxaliplatin,5310940
hsa-mir-29c,Oxaliplatin,5310940
hsa-mir-301a,Oxaliplatin,5310940
hsa-mir-30a,Oxaliplatin,5310940
hsa-mir-30b,Oxaliplatin,5310940
hsa-mir-30c-2,Oxaliplatin,5310940
hsa-mir-30d,Oxaliplatin,5310940
hsa-mir-30e,Oxaliplatin,5310940
hsa-mir-31,Oxaliplatin,5310940
hsa-mir-32,Oxaliplatin,5310940
hsa-mir-320b-1,Oxaliplatin,5310940
hsa-mir-320c-1,Oxaliplatin,5310940
hsa-mir-320d-1,Oxaliplatin,5310940
hsa-mir-324,Oxaliplatin,5310940
hsa-mir-326,Oxaliplatin,5310940
hsa-mir-328,Oxaliplatin,5310940
hsa-mir-335,Oxaliplatin,5310940
hsa-mir-338,Oxaliplatin,5310940
hsa-mir-339,Oxaliplatin,5310940
hsa-mir-33b,Oxaliplatin,5310940
hsa-mir-342,Oxaliplatin,5310940
hsa-mir-345,Oxaliplatin,5310940
hsa-mir-34a,Oxaliplatin,5310940
hsa-mir-34b,Oxaliplatin,5310940
hsa-mir-34c,Oxaliplatin,5310940
hsa-mir-361,Oxaliplatin,5310940
hsa-mir-362,Oxaliplatin,5310940
hsa-mir-363,Oxaliplatin,5310940
hsa-mir-365a,Oxaliplatin,5310940
hsa-mir-371a,Oxaliplatin,5310940
hsa-mir-372,Oxaliplatin,5310940
hsa-mir-373,Oxaliplatin,5310940
hsa-mir-375,Oxaliplatin,5310940
hsa-mir-382,Oxaliplatin,5310940
hsa-mir-383,Oxaliplatin,5310940
hsa-mir-412,Oxaliplatin,5310940
hsa-mir-421,Oxaliplatin,5310940
hsa-mir-423,Oxaliplatin,5310940
hsa-mir-424,Oxaliplatin,5310940
hsa-mir-425,Oxaliplatin,5310940
hsa-mir-429,Oxaliplatin,5310940
hsa-mir-433,Oxaliplatin,5310940
hsa-mir-449b,Oxaliplatin,5310940
hsa-mir-450a-2,Oxaliplatin,5310940
hsa-mir-483,Oxaliplatin,5310940
hsa-mir-494,Oxaliplatin,5310940
hsa-mir-497,Oxaliplatin,5310940
hsa-mir-499a,Oxaliplatin,5310940
hsa-mir-502,Oxaliplatin,5310940
hsa-mir-504,Oxaliplatin,5310940
hsa-mir-513a-1,Oxaliplatin,5310940
hsa-mir-541,Oxaliplatin,5310940
hsa-mir-548a-1,Oxaliplatin,5310940
hsa-mir-548a-2,Oxaliplatin,5310940
hsa-mir-548h-2,Oxaliplatin,5310940
hsa-mir-548m,Oxaliplatin,5310940
hsa-mir-550a-1,Oxaliplatin,5310940
hsa-mir-557,Oxaliplatin,5310940
hsa-mir-558,Oxaliplatin,5310940
hsa-mir-561,Oxaliplatin,5310940
hsa-mir-572,Oxaliplatin,5310940
hsa-mir-576,Oxaliplatin,5310940
hsa-mir-581,Oxaliplatin,5310940
hsa-mir-584,Oxaliplatin,5310940
hsa-mir-585,Oxaliplatin,5310940
hsa-mir-587,Oxaliplatin,5310940
hsa-mir-591,Oxaliplatin,5310940
hsa-mir-593,Oxaliplatin,5310940
hsa-mir-595,Oxaliplatin,5310940
hsa-mir-598,Oxaliplatin,5310940
hsa-mir-601,Oxaliplatin,5310940
hsa-mir-602,Oxaliplatin,5310940
hsa-mir-603,Oxaliplatin,5310940
hsa-mir-609,Oxaliplatin,5310940
hsa-mir-611,Oxaliplatin,5310940
hsa-mir-613,Oxaliplatin,5310940
hsa-mir-616,Oxaliplatin,5310940
hsa-mir-618,Oxaliplatin,5310940
hsa-mir-619,Oxaliplatin,5310940
hsa-mir-625,Oxaliplatin,5310940
hsa-mir-627,Oxaliplatin,5310940
hsa-mir-630,Oxaliplatin,5310940
hsa-mir-631,Oxaliplatin,5310940
hsa-mir-634,Oxaliplatin,5310940
hsa-mir-638,Oxaliplatin,5310940
